time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
2.304861,-0.005393,-0.024555,0.002005
2.314871,-0.009658,-0.025614,0.003057
2.324911,-0.005381,-0.020283,0.002026
2.334921,-0.008566,-0.014928,0.000974
2.344961,-0.002190,-0.023508,0.004156
2.354971,-0.007525,-0.024548,0.002000
2.365011,-0.004327,-0.024559,0.002008
2.375021,-0.012829,-0.014915,0.000962
2.385061,-0.004304,-0.016015,0.002049
2.395071,-0.004324,-0.023491,0.002013
2.405112,-0.007526,-0.025621,0.003063
2.405112,-0.007526,-0.025621,0.003063
2.425162,-0.012816,-0.009570,-0.000081
2.435208,-0.003251,-0.020285,0.000963
2.435208,-0.003251,-0.020285,0.000963
2.455258,-0.010724,-0.024533,0.000923
2.455258,-0.010724,-0.024533,0.000923
2.475308,-0.007502,-0.013849,-0.002223
2.485349,-0.002209,-0.029910,0.003057
2.495389,-0.012851,-0.023463,0.001990
2.505399,0.001035,-0.011756,0.001015
2.505399,0.001035,-0.011756,0.001015
2.525449,-0.000074,-0.031005,0.007331
2.525449,-0.000074,-0.031005,0.007331
2.535489,-0.012847,-0.021322,0.000932
2.555539,-0.010673,-0.004227,-0.002186
2.565549,-0.003267,-0.027776,0.004132
2.565549,-0.003267,-0.027776,0.004132
2.575589,-0.006450,-0.022426,0.004149
2.595639,-0.005365,-0.013871,0.000988
2.605649,-0.013924,-0.026668,0.003040
2.605649,-0.013924,-0.026668,0.003040
2.615689,0.004230,-0.013912,0.003151
2.625699,-0.009619,-0.008502,-0.002203
2.635739,-0.007519,-0.022412,0.002010
2.645749,0.004208,-0.021383,0.002047
2.655789,-0.011727,-0.001030,-0.000037
2.665799,-0.006434,-0.014935,0.000980
2.675839,-0.002187,-0.021362,0.002029
2.685849,-0.006401,-0.002115,-0.000028
2.705930,-0.002184,-0.019216,-0.000097
2.715940,-0.005333,-0.002124,0.001043
2.725980,-0.012825,-0.011696,-0.002227
2.735990,-0.000040,-0.013878,-0.001134
2.756040,-0.009621,-0.010648,-0.000077
2.756040,-0.009621,-0.010648,-0.000077
2.766080,-0.002154,-0.007464,-0.001109
2.776090,-0.007477,-0.006388,0.001017
2.796140,-0.003210,-0.005334,0.001034
2.806180,-0.014936,-0.004213,-0.002198
2.806180,-0.014936,-0.004213,-0.002198
2.816190,-0.001095,-0.009598,-0.002185
2.826230,-0.005351,-0.008531,0.001013
2.836240,-0.008550,-0.007438,-0.002195
2.856290,-0.013876,-0.006352,-0.002205
2.866330,-0.002165,-0.011735,-0.001130
