Date,Time,Current (dB-A),Max (dB-A), Average (dB-A)
Apr 12, 2018,9:23:41 PM,56,115,74
Apr 12, 2018,9:23:41 PM,71,115,74
Apr 12, 2018,9:23:41 PM,81,115,74
Apr 12, 2018,9:23:41 PM,84,115,74
Apr 12, 2018,9:23:41 PM,68,115,74
Apr 12, 2018,9:23:42 PM,60,115,74
Apr 12, 2018,9:23:42 PM,60,115,74
Apr 12, 2018,9:23:42 PM,56,115,74
Apr 12, 2018,9:23:42 PM,60,115,74
Apr 12, 2018,9:23:42 PM,68,115,74
Apr 12, 2018,9:23:43 PM,71,115,74
Apr 12, 2018,9:23:43 PM,71,115,74
Apr 12, 2018,9:23:43 PM,59,115,74
Apr 12, 2018,9:23:43 PM,51,115,73
Apr 12, 2018,9:23:43 PM,54,115,73
Apr 12, 2018,9:23:44 PM,73,115,73
Apr 12, 2018,9:23:44 PM,96,115,73
Apr 12, 2018,9:23:44 PM,99,115,74
Apr 12, 2018,9:23:44 PM,92,115,74
Apr 12, 2018,9:23:44 PM,92,115,74
Apr 12, 2018,9:23:45 PM,92,115,74
Apr 12, 2018,9:23:45 PM,69,115,74
Apr 12, 2018,9:23:45 PM,53,115,74
Apr 12, 2018,9:23:45 PM,49,115,74
Apr 12, 2018,9:23:45 PM,48,115,73
Apr 12, 2018,9:23:46 PM,49,115,73
Apr 12, 2018,9:23:46 PM,60,115,73
Apr 12, 2018,9:23:46 PM,70,115,73
Apr 12, 2018,9:23:46 PM,60,115,73
Apr 12, 2018,9:23:46 PM,57,115,73
Apr 12, 2018,9:23:47 PM,61,115,73
Apr 12, 2018,9:23:47 PM,62,115,73
Apr 12, 2018,9:23:47 PM,69,115,73
Apr 12, 2018,9:23:47 PM,88,115,73
Apr 12, 2018,9:23:47 PM,73,115,73
Apr 12, 2018,9:23:48 PM,63,115,73
Apr 12, 2018,9:23:48 PM,64,115,73
Apr 12, 2018,9:23:48 PM,75,115,73
Apr 12, 2018,9:23:48 PM,73,115,73
Apr 12, 2018,9:23:48 PM,64,115,73
Apr 12, 2018,9:23:49 PM,65,115,73
Apr 12, 2018,9:23:49 PM,69,115,73
Apr 12, 2018,9:23:49 PM,75,115,73
Apr 12, 2018,9:23:49 PM,69,115,73
Apr 12, 2018,9:23:49 PM,77,115,73
Apr 12, 2018,9:23:50 PM,79,115,73
Apr 12, 2018,9:23:50 PM,63,115,73
Apr 12, 2018,9:23:50 PM,55,115,73
Apr 12, 2018,9:23:50 PM,55,115,73
Apr 12, 2018,9:23:50 PM,54,115,73
Apr 12, 2018,9:23:51 PM,69,115,73
Apr 12, 2018,9:23:51 PM,108,115,73
Apr 12, 2018,9:23:51 PM,102,115,73
Apr 12, 2018,9:23:51 PM,105,115,73
Apr 12, 2018,9:23:51 PM,108,115,73
Apr 12, 2018,9:23:52 PM,105,115,73
Apr 12, 2018,9:23:52 PM,73,115,73
Apr 12, 2018,9:23:52 PM,53,115,73
Apr 12, 2018,9:23:52 PM,54,115,73
Apr 12, 2018,9:23:52 PM,56,115,73
Apr 12, 2018,9:23:53 PM,54,115,73
Apr 12, 2018,9:23:53 PM,53,115,73
Apr 12, 2018,9:23:53 PM,53,115,73
Apr 12, 2018,9:23:53 PM,53,115,73
Apr 12, 2018,9:23:53 PM,53,115,73
Apr 12, 2018,9:23:54 PM,54,115,73
Apr 12, 2018,9:23:54 PM,63,115,73
Apr 12, 2018,9:23:54 PM,74,115,73
Apr 12, 2018,9:23:54 PM,65,115,73
Apr 12, 2018,9:23:54 PM,52,115,73
Apr 12, 2018,9:23:55 PM,52,115,72
Apr 12, 2018,9:23:55 PM,50,115,72
Apr 12, 2018,9:23:55 PM,62,115,72
Apr 12, 2018,9:23:55 PM,78,115,72
Apr 12, 2018,9:23:55 PM,71,115,72
Apr 12, 2018,9:23:56 PM,71,115,72
Apr 12, 2018,9:23:56 PM,81,115,72
Apr 12, 2018,9:23:56 PM,73,115,72
Apr 12, 2018,9:23:56 PM,64,115,72
Apr 12, 2018,9:23:56 PM,62,115,72
Apr 12, 2018,9:23:57 PM,59,115,72
Apr 12, 2018,9:23:57 PM,54,115,72
Apr 12, 2018,9:23:57 PM,52,115,72
Apr 12, 2018,9:23:57 PM,56,115,72
Apr 12, 2018,9:23:57 PM,62,115,72
Apr 12, 2018,9:23:58 PM,54,115,72
Apr 12, 2018,9:23:58 PM,51,115,72
Apr 12, 2018,9:23:58 PM,51,115,72
Apr 12, 2018,9:24:07 PM,52,115,72
