time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
2.915913,0.022307,-0.013839,-0.024573
2.915913,0.022307,-0.013839,-0.024573
2.925923,-0.027767,-0.005118,-0.027875
2.935963,0.021308,0.012883,-0.028722
2.945973,-0.008631,-0.023340,-0.026840
2.956013,0.014810,-0.023396,-0.031048
2.966023,-0.022392,0.009800,-0.024584
2.986103,-0.017124,-0.009414,-0.030002
2.986103,-0.017124,-0.009414,-0.030002
2.996113,0.007379,-0.018078,-0.021429
3.006154,-0.016061,-0.009408,-0.032135
3.016163,0.021249,-0.007398,-0.030954
3.026204,-0.002212,-0.018052,-0.020388
3.036213,-0.011790,-0.010525,-0.024651
3.056294,-0.006514,-0.028687,-0.026859
3.056294,-0.006514,-0.028687,-0.026859
3.066304,-0.000104,-0.019061,-0.034273
3.076344,0.009570,0.007581,-0.028779
3.086354,-0.002240,-0.027658,-0.021501
3.096394,-0.008668,-0.032916,-0.034363
3.106404,0.020222,0.005410,-0.028760
3.126484,0.015838,-0.038361,-0.028979
3.126484,0.015838,-0.038361,-0.028979
3.136494,-0.003284,-0.011565,-0.036383
3.146534,0.027670,0.004349,-0.035154
3.156544,0.003075,-0.029786,-0.026838
3.166584,0.012670,-0.025515,-0.033200
3.176594,0.024441,-0.006315,-0.036282
3.196675,0.017961,-0.029723,-0.050297
3.196675,0.017961,-0.029723,-0.050297
3.206685,0.024477,-0.001041,-0.022370
3.216750,-0.005467,-0.028630,-0.039674
3.226760,0.010528,-0.024400,-0.041747
3.236800,0.006291,-0.011540,-0.048107
3.246810,0.013671,-0.047935,-0.035440
3.266890,0.016972,-0.010573,-0.034186
3.266890,0.016972,-0.010573,-0.034186
3.276900,0.001980,-0.027535,-0.050331
3.286940,0.030722,-0.047985,-0.036461
3.296950,-0.011829,-0.011476,-0.049225
3.306990,0.037279,0.007496,-0.029771
3.317000,-0.015116,-0.051040,-0.036602
3.337081,-0.000020,0.017299,-0.044783
3.347090,0.029723,-0.021263,-0.040611
3.357131,-0.043937,-0.065887,-0.038889
3.367140,0.019142,0.010845,-0.047965
3.377181,0.012711,-0.006257,-0.040587
3.387221,-0.017262,-0.045602,-0.055811
3.407271,-0.006576,-0.037109,-0.052536
3.417281,0.011609,-0.014756,-0.049176
3.427321,0.005241,-0.010509,-0.039559
3.437331,0.007306,-0.027542,-0.052453
3.447371,0.012660,-0.030870,-0.030021
3.457411,0.016949,-0.011575,-0.048078
3.467421,0.022244,-0.025490,-0.044924
3.477461,-0.005449,-0.016837,-0.049233
3.487471,0.029732,-0.018059,-0.040595
3.497512,0.007392,-0.008426,-0.029929
3.507521,0.019061,-0.022291,-0.041713
3.517562,0.012643,-0.025429,-0.051360
3.527602,0.014856,0.000159,-0.043755
3.547652,0.008420,-0.020156,-0.034255
3.557662,0.009458,-0.018996,-0.054543
3.567702,-0.000106,-0.016900,-0.039604
3.577712,0.019057,-0.020125,-0.048112
3.587752,0.008504,0.014048,-0.040502
3.597792,0.010533,-0.016874,-0.052393
3.607802,0.004116,-0.030786,-0.041795
3.617842,-0.013904,0.002353,-0.036347
3.627852,0.054251,-0.017081,-0.038387
3.637892,-0.009723,-0.024329,-0.042871
3.647902,0.021241,0.000169,-0.050147
3.657942,0.022230,-0.031908,-0.042818
3.667983,0.004195,-0.003030,-0.039527
3.688033,-0.000203,-0.055370,-0.034445
3.698043,-0.001153,-0.007260,-0.044902
3.708083,0.043630,-0.002080,-0.041550
3.718093,-0.006530,-0.034021,-0.027953
3.728133,0.019139,0.003314,-0.036251
3.738173,0.015957,0.006507,-0.031972
3.748183,0.005181,-0.034019,-0.036466
3.758223,-0.016081,-0.011498,-0.041759
3.768233,0.019141,0.002230,-0.033051
3.778273,0.000952,-0.017956,-0.042811
3.788283,-0.003257,-0.005188,-0.029944
3.798323,0.004195,-0.003030,-0.039527
3.808364,0.019079,-0.020196,-0.033157
3.828414,0.047925,0.017194,-0.055333
3.838423,-0.024651,-0.044728,-0.009894
3.848464,-0.072607,-0.019812,-0.051569
3.858473,0.087383,0.011605,-0.029614
3.868514,-0.066122,-0.001805,-0.024760
3.878554,0.013604,-0.063883,-0.050471
3.898604,0.014845,-0.000884,-0.049101
3.898604,0.014845,-0.000884,-0.049101
3.908614,-0.026849,-0.060669,-0.024930
3.918654,-0.043710,0.017416,-0.039562
3.928664,0.069219,0.001035,-0.040396
3.938704,-0.066271,-0.050884,-0.034607
3.948744,0.014863,-0.005251,-0.028826
3.968794,-0.014069,-0.063909,-0.025978
3.978804,0.011688,0.007615,-0.037319
3.988845,0.028672,-0.024539,-0.024606
3.998854,-0.009767,-0.053274,-0.019507
4.008895,0.032999,0.002175,-0.030877
4.018935,0.012713,-0.014881,-0.023536
4.038985,-0.013922,-0.013747,-0.019331
4.048995,0.011746,0.019281,-0.020172
4.059035,0.014703,-0.065066,-0.026972
