Date,Time,Current (dB-A),Max (dB-A), Average (dB-A)
Apr 12, 2018,9:30:50 PM,88,119,78
Apr 12, 2018,9:30:50 PM,88,119,78
Apr 12, 2018,9:30:50 PM,88,119,78
Apr 12, 2018,9:30:50 PM,88,119,78
Apr 12, 2018,9:30:50 PM,88,119,78
Apr 12, 2018,9:30:51 PM,88,119,78
Apr 12, 2018,9:30:51 PM,88,119,78
Apr 12, 2018,9:30:51 PM,88,119,78
Apr 12, 2018,9:30:51 PM,88,119,78
Apr 12, 2018,9:30:51 PM,88,119,78
Apr 12, 2018,9:30:52 PM,88,119,78
Apr 12, 2018,9:30:52 PM,88,119,78
Apr 12, 2018,9:30:52 PM,88,119,78
Apr 12, 2018,9:30:52 PM,88,119,78
Apr 12, 2018,9:30:52 PM,88,119,78
Apr 12, 2018,9:30:53 PM,88,119,78
Apr 12, 2018,9:30:53 PM,90,119,78
Apr 12, 2018,9:30:53 PM,70,119,78
Apr 12, 2018,9:30:53 PM,54,119,78
Apr 12, 2018,9:30:53 PM,51,119,78
Apr 12, 2018,9:30:54 PM,52,119,78
Apr 12, 2018,9:30:54 PM,52,119,78
Apr 12, 2018,9:30:54 PM,52,119,78
Apr 12, 2018,9:30:54 PM,51,119,78
Apr 12, 2018,9:30:54 PM,49,119,77
Apr 12, 2018,9:30:55 PM,49,119,77
Apr 12, 2018,9:30:55 PM,55,119,77
Apr 12, 2018,9:30:55 PM,78,119,77
Apr 12, 2018,9:30:55 PM,99,119,77
Apr 12, 2018,9:30:55 PM,94,119,77
Apr 12, 2018,9:30:56 PM,99,119,77
Apr 12, 2018,9:30:56 PM,94,119,78
Apr 12, 2018,9:30:56 PM,94,119,78
Apr 12, 2018,9:30:56 PM,94,119,78
Apr 12, 2018,9:30:56 PM,84,119,78
Apr 12, 2018,9:30:57 PM,68,119,78
Apr 12, 2018,9:30:57 PM,53,119,78
Apr 12, 2018,9:30:57 PM,51,119,77
Apr 12, 2018,9:30:57 PM,50,119,77
Apr 12, 2018,9:30:57 PM,51,119,77
Apr 12, 2018,9:30:58 PM,52,119,77
Apr 12, 2018,9:30:58 PM,53,119,77
Apr 12, 2018,9:30:58 PM,56,119,77
Apr 12, 2018,9:30:58 PM,63,119,77
Apr 12, 2018,9:30:58 PM,84,119,77
Apr 12, 2018,9:30:59 PM,102,119,77
Apr 12, 2018,9:30:59 PM,94,119,77
Apr 12, 2018,9:30:59 PM,88,119,77
Apr 12, 2018,9:30:59 PM,84,119,77
Apr 12, 2018,9:30:59 PM,69,119,77
Apr 12, 2018,9:31:00 PM,60,119,77
Apr 12, 2018,9:31:00 PM,62,119,77
Apr 12, 2018,9:31:00 PM,63,119,77
Apr 12, 2018,9:31:00 PM,64,119,77
Apr 12, 2018,9:31:00 PM,64,119,77
Apr 12, 2018,9:31:01 PM,64,119,77
Apr 12, 2018,9:31:01 PM,64,119,77
Apr 12, 2018,9:31:01 PM,64,119,76
Apr 12, 2018,9:31:01 PM,64,119,76
Apr 12, 2018,9:31:01 PM,63,119,76
Apr 12, 2018,9:31:02 PM,64,119,76
Apr 12, 2018,9:31:02 PM,64,119,76
Apr 12, 2018,9:31:02 PM,65,119,76
Apr 12, 2018,9:31:02 PM,65,119,76
Apr 12, 2018,9:31:02 PM,65,119,76
Apr 12, 2018,9:31:03 PM,62,119,76
Apr 12, 2018,9:31:03 PM,60,119,76
Apr 12, 2018,9:31:03 PM,57,119,76
Apr 12, 2018,9:31:03 PM,57,119,76
Apr 12, 2018,9:31:03 PM,56,119,76
Apr 12, 2018,9:31:04 PM,56,119,76
Apr 12, 2018,9:31:04 PM,56,119,76
Apr 12, 2018,9:31:04 PM,57,119,76
Apr 12, 2018,9:31:04 PM,59,119,75
Apr 12, 2018,9:31:04 PM,66,119,75
Apr 12, 2018,9:31:05 PM,94,119,75
Apr 12, 2018,9:31:05 PM,102,119,76
Apr 12, 2018,9:31:05 PM,105,119,76
Apr 12, 2018,9:31:05 PM,102,119,76
Apr 12, 2018,9:31:05 PM,99,119,76
Apr 12, 2018,9:31:06 PM,96,119,76
Apr 12, 2018,9:31:06 PM,96,119,76
Apr 12, 2018,9:31:06 PM,92,119,76
Apr 12, 2018,9:31:06 PM,68,119,76
Apr 12, 2018,9:31:06 PM,56,119,76
Apr 12, 2018,9:31:07 PM,59,119,76
Apr 12, 2018,9:31:07 PM,59,119,76
Apr 12, 2018,9:31:07 PM,56,119,76
Apr 12, 2018,9:31:07 PM,56,119,76
Apr 12, 2018,9:31:07 PM,57,119,76
Apr 12, 2018,9:31:08 PM,57,119,76
Apr 12, 2018,9:31:08 PM,68,119,76
Apr 12, 2018,9:31:08 PM,92,119,76
Apr 12, 2018,9:31:08 PM,102,119,76
Apr 12, 2018,9:31:08 PM,94,119,76
Apr 12, 2018,9:31:09 PM,83,119,76
Apr 12, 2018,9:31:09 PM,68,119,76
Apr 12, 2018,9:31:09 PM,68,119,76
Apr 12, 2018,9:31:09 PM,75,119,76
Apr 12, 2018,9:31:09 PM,73,119,76
Apr 12, 2018,9:31:10 PM,68,119,76
Apr 12, 2018,9:31:10 PM,55,119,76
Apr 12, 2018,9:31:10 PM,52,119,75
Apr 12, 2018,9:31:10 PM,59,119,75
Apr 12, 2018,9:31:10 PM,55,119,75
Apr 12, 2018,9:31:11 PM,64,119,75
Apr 12, 2018,9:31:11 PM,70,119,75
Apr 12, 2018,9:31:11 PM,64,119,75
Apr 12, 2018,9:31:11 PM,83,119,75
Apr 12, 2018,9:31:11 PM,63,119,75
Apr 12, 2018,9:31:12 PM,69,119,75
Apr 12, 2018,9:31:12 PM,81,119,75
Apr 12, 2018,9:31:12 PM,94,119,75
Apr 12, 2018,9:31:12 PM,99,119,75
Apr 12, 2018,9:31:12 PM,111,119,75
Apr 12, 2018,9:31:13 PM,108,119,76
Apr 12, 2018,9:31:13 PM,108,119,76
Apr 12, 2018,9:31:13 PM,64,119,76
Apr 12, 2018,9:31:13 PM,48,119,76
Apr 12, 2018,9:31:13 PM,49,119,75
Apr 12, 2018,9:31:14 PM,51,119,75
Apr 12, 2018,9:31:14 PM,50,119,75
Apr 12, 2018,9:31:14 PM,47,119,75
Apr 12, 2018,9:31:14 PM,46,119,75
Apr 12, 2018,9:31:14 PM,46,119,75
Apr 12, 2018,9:31:15 PM,44,119,75
Apr 12, 2018,9:31:15 PM,45,119,75
Apr 12, 2018,9:31:15 PM,46,119,75
Apr 12, 2018,9:31:15 PM,44,119,75
Apr 12, 2018,9:31:15 PM,47,119,75
Apr 12, 2018,9:31:16 PM,56,119,74
Apr 12, 2018,9:31:22 PM,61,119,74
