Date,Time,Current (dB-A),Max (dB-A), Average (dB-A)
Apr 12, 2018,8:31:04 PM,47,54,45
Apr 12, 2018,8:31:05 PM,43,54,45
Apr 12, 2018,8:31:05 PM,42,54,45
Apr 12, 2018,8:31:05 PM,44,54,45
Apr 12, 2018,8:31:05 PM,45,54,45
Apr 12, 2018,8:31:05 PM,44,54,45
Apr 12, 2018,8:31:06 PM,42,54,45
Apr 12, 2018,8:31:06 PM,41,54,45
Apr 12, 2018,8:31:06 PM,40,54,45
Apr 12, 2018,8:31:06 PM,40,54,45
Apr 12, 2018,8:31:06 PM,40,54,45
Apr 12, 2018,8:31:07 PM,40,54,45
Apr 12, 2018,8:31:07 PM,42,54,45
Apr 12, 2018,8:31:07 PM,43,54,45
Apr 12, 2018,8:31:07 PM,42,54,45
Apr 12, 2018,8:31:07 PM,48,54,45
Apr 12, 2018,8:31:08 PM,61,61,45
Apr 12, 2018,8:31:08 PM,66,66,45
Apr 12, 2018,8:31:08 PM,66,66,45
Apr 12, 2018,8:31:08 PM,65,66,45
Apr 12, 2018,8:31:08 PM,57,66,45
Apr 12, 2018,8:31:09 PM,56,66,45
Apr 12, 2018,8:31:09 PM,52,66,45
Apr 12, 2018,8:31:09 PM,47,66,45
Apr 12, 2018,8:31:09 PM,43,66,45
Apr 12, 2018,8:31:09 PM,44,66,45
Apr 12, 2018,8:31:10 PM,47,66,45
Apr 12, 2018,8:31:10 PM,48,66,45
Apr 12, 2018,8:31:10 PM,54,66,45
Apr 12, 2018,8:31:10 PM,63,66,45
Apr 12, 2018,8:31:10 PM,62,66,45
Apr 12, 2018,8:31:11 PM,62,66,45
Apr 12, 2018,8:31:11 PM,49,66,45
Apr 12, 2018,8:31:11 PM,43,66,45
Apr 12, 2018,8:31:14 PM,43,66,45
