time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
2.478225,-0.008560,-0.020334,0.014835
2.488266,-0.009635,-0.021378,0.010554
2.498276,-0.014958,-0.020303,0.012681
2.508316,-0.009635,-0.022456,0.012686
2.518326,-0.012824,-0.020315,0.013755
2.528366,-0.011754,-0.018177,0.012700
2.528366,-0.011754,-0.018177,0.012700
2.548416,-0.016025,-0.021372,0.013741
2.558426,-0.004304,-0.022478,0.013769
2.568466,-0.012822,-0.019247,0.013760
2.578476,-0.012823,-0.019242,0.012692
2.588516,-0.006438,-0.023539,0.013758
2.588516,-0.006438,-0.023539,0.013758
2.598556,-0.011767,-0.023522,0.013743
2.618606,-0.011754,-0.018177,0.012700
2.628616,-0.009630,-0.020315,0.011628
2.638656,-0.018157,-0.020287,0.011604
2.638656,-0.018157,-0.020287,0.011604
2.648666,-0.008564,-0.020319,0.011631
2.668716,-0.012824,-0.017086,0.008429
2.668716,-0.012824,-0.017086,0.008429
2.678756,-0.007503,-0.023541,0.014823
2.688766,-0.010706,-0.024588,0.012673
2.698807,-0.008542,-0.013926,0.014865
2.708816,-0.010683,-0.013889,0.008450
2.718857,-0.005367,-0.022485,0.015902
2.728897,-0.013890,-0.022467,0.018015
2.738907,-0.002152,-0.015010,0.013810
2.748947,-0.012813,-0.013887,0.009513
2.768997,-0.011747,-0.017125,0.015910
2.768997,-0.011747,-0.017125,0.015910
2.779007,-0.003206,-0.009657,0.011696
2.789047,0.001040,-0.018234,0.015940
2.799057,-0.021335,-0.018182,0.020151
2.809097,0.008514,-0.012914,0.014917
2.829147,-0.001071,-0.011830,0.018101
2.829147,-0.001071,-0.011830,0.018101
2.839187,0.013835,-0.016140,0.015985
2.849197,-0.031972,-0.009599,0.019094
2.859237,-0.007439,-0.002198,0.018129
2.869247,0.014929,-0.006537,0.017102
2.879287,-0.020220,-0.004337,0.027697
2.889297,0.001093,0.000989,0.016031
2.899338,-0.008508,-0.004340,0.020252
2.909347,-0.011686,0.000995,0.023473
2.919388,0.002181,0.005221,0.023531
2.929397,-0.001022,0.003096,0.023513
2.939438,-0.019138,0.005301,0.021336
2.949447,0.000065,0.008412,0.027814
2.969528,-0.012709,0.014866,0.026741
2.969528,-0.012709,0.014866,0.026741
2.979538,-0.009529,0.010604,0.022456
2.989578,-0.005229,0.021244,0.027860
2.999588,-0.021219,0.022384,0.023548
3.009628,0.003305,0.022269,0.031093
3.019638,-0.029736,0.022382,0.029934
3.039688,-0.026523,0.028784,0.028905
3.039688,-0.026523,0.028784,0.028905
3.049728,0.006524,0.031885,0.027942
3.059738,-0.017966,0.037279,0.033241
3.069778,-0.024386,0.031991,0.026789
3.079788,0.004396,0.031882,0.030073
3.089828,-0.032872,0.044819,0.030031
3.109878,-0.037141,0.041619,0.032141
3.109878,-0.037141,0.041619,0.032141
3.119919,-0.011578,0.037279,0.028986
3.129928,-0.010491,0.041517,0.035418
3.139969,-0.026485,0.039438,0.034296
3.149978,-0.013731,0.031966,0.024682
3.160019,-0.028608,0.040493,0.038568
3.170028,-0.018007,0.025558,0.027845
3.180069,-0.022263,0.025551,0.032106
3.190079,-0.029708,0.031988,0.031047
3.200133,-0.008438,0.016983,0.027831
3.210143,-0.032936,0.018090,0.036314
3.220183,-0.021204,0.020183,0.037424
