Date,Time,Current (dB-A),Max (dB-A), Average (dB-A)
Apr 12, 2018,8:27:27 PM,48,57,46
Apr 12, 2018,8:27:27 PM,48,57,46
Apr 12, 2018,8:27:27 PM,47,57,46
Apr 12, 2018,8:27:28 PM,46,57,46
Apr 12, 2018,8:27:28 PM,46,57,46
Apr 12, 2018,8:27:28 PM,44,57,46
Apr 12, 2018,8:27:28 PM,43,57,46
Apr 12, 2018,8:27:28 PM,45,57,46
Apr 12, 2018,8:27:29 PM,48,57,46
Apr 12, 2018,8:27:29 PM,51,57,46
Apr 12, 2018,8:27:29 PM,55,57,46
Apr 12, 2018,8:27:29 PM,61,61,46
Apr 12, 2018,8:27:29 PM,63,63,46
Apr 12, 2018,8:27:30 PM,64,64,46
Apr 12, 2018,8:27:30 PM,63,64,46
Apr 12, 2018,8:27:30 PM,61,64,46
Apr 12, 2018,8:27:30 PM,57,64,46
Apr 12, 2018,8:27:30 PM,56,64,46
Apr 12, 2018,8:27:31 PM,55,64,46
Apr 12, 2018,8:27:31 PM,59,64,46
Apr 12, 2018,8:27:31 PM,51,64,46
Apr 12, 2018,8:27:31 PM,43,64,46
Apr 12, 2018,8:27:31 PM,41,64,46
Apr 12, 2018,8:27:32 PM,42,64,46
Apr 12, 2018,8:27:36 PM,42,64,46
