time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
2.667234,-0.007531,-0.025606,-0.000142
2.677275,-0.003268,-0.024542,-0.002262
2.687284,-0.016047,-0.021302,-0.001213
2.697325,-0.006464,-0.023458,-0.003333
2.707365,-0.014983,-0.021300,-0.002279
2.717375,-0.011802,-0.025567,-0.005495
2.727415,-0.009657,-0.022385,-0.002269
2.737425,-0.013920,-0.022371,-0.002281
2.747465,-0.007530,-0.022377,-0.005468
2.757475,-0.014977,-0.018086,-0.004400
2.767515,-0.006473,-0.025584,-0.005480
2.777555,-0.004335,-0.024533,-0.003333
2.787565,-0.004334,-0.023460,-0.004396
2.797605,-0.002201,-0.022394,-0.005453
2.807615,-0.008591,-0.021311,-0.004397
2.817655,0.003112,-0.027746,-0.006532
2.827665,-0.010730,-0.023434,-0.005482
2.837705,-0.005409,-0.026661,-0.004414
2.847746,-0.000075,-0.024537,-0.005457
2.857755,-0.012860,-0.023433,-0.004419
2.867796,-0.002223,-0.028787,-0.008688
2.877806,-0.017119,-0.022356,-0.003358
2.887846,-0.007534,-0.024518,-0.004410
2.897856,-0.008599,-0.022363,-0.007607
2.907896,-0.013932,-0.024487,-0.006564
2.917936,-0.006470,-0.023438,-0.007606
2.927946,-0.013916,-0.020230,-0.003339
2.937986,-0.007535,-0.023440,-0.006541
2.947996,-0.005394,-0.020243,-0.006520
2.958036,-0.007530,-0.022377,-0.005468
2.968046,0.003135,-0.020281,-0.004360
2.968046,0.003135,-0.020281,-0.004360
2.988127,0.002062,-0.022408,-0.005441
2.998136,-0.005381,-0.015976,-0.005432
3.008177,0.000981,-0.026666,-0.007601
3.008177,0.000981,-0.026666,-0.007601
3.018186,-0.005396,-0.021316,-0.005457
3.038236,-0.006453,-0.018109,-0.005445
3.048277,-0.010716,-0.017017,-0.007588
3.058317,-0.003274,-0.024522,-0.006534
3.068327,-0.009656,-0.020234,-0.005463
3.068327,-0.009656,-0.020234,-0.005463
3.078367,-0.009656,-0.020234,-0.005463
3.088377,-0.006457,-0.019172,-0.006518
3.108427,-0.000070,-0.022401,-0.005447
3.118467,-0.008596,-0.022373,-0.005471
3.118467,-0.008596,-0.022373,-0.005471
3.128507,-0.002194,-0.020263,-0.004375
3.138517,-0.004326,-0.019178,-0.006512
3.148557,-0.002201,-0.022394,-0.005453
3.158567,-0.000065,-0.021338,-0.004374
3.178617,-0.002192,-0.020269,-0.003307
3.188658,-0.005391,-0.019175,-0.006515
3.188658,-0.005391,-0.019175,-0.006515
3.198698,-0.003267,-0.023469,-0.003325
3.208708,-0.001138,-0.023466,-0.005455
3.218748,-0.002190,-0.020274,-0.002238
3.228758,-0.003255,-0.017041,-0.007567
3.238798,-0.006463,-0.021307,-0.006528
3.248808,-0.001132,-0.022408,-0.003314
3.268888,-0.001130,-0.019184,-0.007571
3.268888,-0.001130,-0.019184,-0.007571
3.278898,-0.003254,-0.017046,-0.006499
3.288938,-0.003264,-0.021323,-0.005451
3.298948,-0.008596,-0.021295,-0.007602
3.308988,-0.007514,-0.014886,-0.008637
3.318998,-0.002194,-0.017029,-0.010769
3.339079,-0.008596,-0.020217,-0.009733
3.339079,-0.008596,-0.020217,-0.009733
3.349089,-0.005389,-0.017029,-0.008641
3.359129,0.004197,-0.017040,-0.012888
3.369139,-0.009660,-0.021297,-0.006537
3.389189,-0.005396,-0.020238,-0.007588
3.399229,0.002059,-0.018091,-0.015035
3.399229,0.002059,-0.018091,-0.015035
3.409269,-0.005401,-0.023452,-0.005467
3.419279,-0.005418,-0.027708,-0.008692
3.439329,0.000985,-0.022369,-0.012922
3.439329,0.000985,-0.022369,-0.012922
3.449369,-0.011790,-0.022373,-0.003343
3.459379,0.003103,-0.029872,-0.008678
3.479483,0.002050,-0.025602,-0.007593
3.479483,0.002050,-0.025602,-0.007593
3.489492,-0.012868,-0.024485,-0.007629
3.499533,0.006325,-0.020266,-0.009692
3.509542,-0.010735,-0.023419,-0.008686
3.519583,-0.006475,-0.025579,-0.006548
3.529592,0.000987,-0.024530,-0.007591
3.549643,-0.000068,-0.022406,-0.004379
3.549643,-0.000068,-0.022406,-0.004379
3.559683,-0.008609,-0.025562,-0.008690
3.569723,-0.003254,-0.017046,-0.006499
3.579733,-0.003247,-0.013837,-0.007552
3.589773,0.000984,-0.024520,-0.009727
3.599783,-0.010725,-0.019143,-0.009734
3.619833,0.008449,-0.022404,-0.010765
3.619833,0.008449,-0.022404,-0.010765
3.629873,-0.010728,-0.020210,-0.009739
3.639914,-0.007545,-0.027717,-0.005493
3.649923,-0.000075,-0.020230,-0.012914
3.659964,0.000995,-0.019170,-0.011838
3.669973,-0.016067,-0.024470,-0.008706
3.690023,-0.008591,-0.017003,-0.011855
3.690023,-0.008591,-0.017003,-0.011855
3.700064,-0.012863,-0.021271,-0.009750
3.710104,-0.000080,-0.020215,-0.016119
3.720114,-0.014981,-0.015920,-0.010799
3.730154,-0.008619,-0.025532,-0.015100
3.740164,-0.000066,-0.015948,-0.015031
3.760214,-0.003287,-0.024481,-0.015080
3.760214,-0.003287,-0.024481,-0.015080
3.770254,0.002069,-0.017043,-0.010757
3.780294,-0.009661,-0.020219,-0.008668
3.790304,-0.003283,-0.022340,-0.016138
3.800344,-0.003253,-0.014895,-0.009693
3.810354,0.007374,-0.024526,-0.012914
3.830404,-0.006464,-0.023458,-0.003333
3.830404,-0.006464,-0.023458,-0.003333
3.840445,0.005252,-0.019164,-0.016099
3.850485,-0.001127,-0.017038,-0.009698
3.860495,-0.001149,-0.025586,-0.008670
3.870535,0.006329,-0.017047,-0.012882
3.880545,-0.009660,-0.022375,-0.004405
3.890585,0.006310,-0.024527,-0.011849
